4.380092008958536,-402.1365641996108,1.8729474900711827,1.727139199492811
4.479943272210423,-402.14193601372097,1.867575693606601,1.7325122355259686
4.579634466105107,-402.1497321269552,1.8597796551964865,1.7403110779348652
4.679325181701663,-402.1575354841602,1.851976425143017,1.7481171990324242
4.779133969516632,-402.1636436975174,1.8458683170317662,1.7542270660021864
4.878943851763237,-402.1697361982924,1.839775941281173,1.7603212190471582
4.978844401993141,-402.17409181542126,1.835420398018365,1.7646776388475278
5.078746145839847,-402.1784245669978,1.8310877250697937,1.769011183406978
5.178708979705025,-402.18097697939595,1.828535344154832,1.7715638445181596
5.278672741400539,-402.1835023521444,1.8260100029246107,1.7740894577516249
5.3785547273125225,-402.1882605551314,1.821251906878021,1.7788486411830255
5.478435410070955,-402.1930543398094,1.8164582386662393,1.7836434207074305
5.578356690090242,-402.19690825578556,1.8126044044978764,1.7874979548064298
5.678278717409273,-402.2007448709974,1.8087678740406283,1.7913351819403185
5.778232305011887,-402.203642074804,1.8058707227850848,1.7942327148206674
5.878186524731387,-402.20652046325966,1.8029923875079088,1.7971114267999466
5.97816328511445,-402.2084595401471,1.8010533383887015,1.7990506400119861
6.078140518464872,-402.2103789076009,1.7991339984960268,1.8009701398636058
6.178131277396799,-402.211358881289,1.7981540361670518,1.8019501550378132
6.278122326558228,-402.2123186976342,1.7971942308844142,1.8029100109194205
6.378117884668384,-402.2123390323876,1.797173901269469,1.8029303906896033
6.478113540373172,-402.2123390323876,1.7971739062890402,1.8029304358347744
6.578104687529578,-402.2113996341939,1.7981133141954149,1.8019911848140149
6.678095736691093,-402.21043981784874,1.7990731403879863,1.801031518059588
6.778073266418451,-402.20854103469514,1.800971948944087,1.7991330838588828
6.878050499768887,-402.20662166724134,1.8028913423689221,1.79721407075493
6.978005223658272,-402.20376428848743,1.805748774298252,1.794357345058338
7.0779594433777575,-402.2008859000318,1.8086272175082125,1.7914796195860114
7.1778822054391505,-402.19707115488137,1.8124420582127385,1.7876659393216046
7.2778042327581955,-402.1932345396695,1.8162787728182825,1.783830406269757
7.377786127135229,-402.19161304993054,1.8179002852949644,1.7822092121278785
