x,y,yaw_deg
-81.57744390628068,-357.23262344300747,147.54852375666715
-81.99936456895557,-356.964332413071,147.54852375666715
-82.42128523163046,-356.69604138313457,143.8684606174924
-82.82511480143482,-356.40122315936134,143.8684606174924
-83.22894437123918,-356.1064049355881,139.29125659273632
-83.6079577483818,-355.7803013596499,134.29803206334077
-83.95715267960223,-355.42244342956064,134.29803206334077
-84.30634761082266,-355.0645854994714,129.6161344850269
-84.6251670931429,-354.6794198363869,124.55519895206476
-84.90876241510621,-354.26763652109776,124.55519895206476
-85.19235773706951,-353.8558532058086,119.8794768863657
-85.44143772430743,-353.4223305618445,114.79232665553651
-85.65109821096475,-352.96842405634817,114.79232665553651
-85.86075869762206,-352.51451755085185,110.13353435337966
-86.0328620873032,-352.0450744760459,106.1922185021029
-86.17229214938826,-351.56490965517116,106.1922185021029
-86.31172221147331,-351.08474483429643,103.19125649075053
-86.42582331171606,-350.59793816954834,103.19125649075053
-86.53992441195881,-350.11113150480026,95.55107808698105
-86.58829095160584,-349.61347638546033,91.6224008993229
-86.60244717564382,-349.1136769218225,91.6224008993229
-86.6166033996818,-348.6138774581847,84.18135645980597
-86.56591339128087,-348.11645357354865,80.13039700457442
-86.48021019245427,-347.6238535185065,75.84899709307345
-86.3579713803379,-347.1390274025565,70.79729661415486
-86.19351758322469,-346.66685215980533,70.79729661415408
-86.06730411481112,-346.3044715025462,61.05847095414657
-85.82535195438494,-345.8669257919999,61.05847095414657
-85.58339979395876,-345.4293800814536,61.05847095414657
-85.34144763353258,-344.99183437090727,61.05847095414657
-85.0994954731064,-344.55428866036095,61.05847095414657
-84.85754331268022,-344.11674294981464,61.05847095414657
-84.61559115225404,-343.6791972392683,60.49505332041742
-84.36934227196635,-343.2440414808968,60.49505332041742
-84.12309339167865,-342.80888572252525,60.49505332041742
-83.87684451139096,-342.3737299641537,60.49505332041742
-83.63059563110326,-341.9385742057822,60.49505332041742
-83.38434675081557,-341.50341844741064,61.331663591407526
-83.14448033006452,-341.0647180808773,61.331663591407526
-82.90461390931348,-340.62601771434396,61.331663591407526
-82.66474748856244,-340.1873173478106,61.331663591407526
-82.4248810678114,-339.7486169812773,61.331663591407526
-82.18501464706036,-339.30991661474394,60.82535578104835
-81.94127851790746,-338.8733486087101,60.82535578104835
-81.69754238875457,-338.43678060267627,60.82535578104835
-81.45380625960168,-338.0002125966424,60.82535578104835
-81.21007013044878,-337.5636445906086,60.82535578104835
-80.96633400129589,-337.12707658457475,60.88686833760845
-80.72306627061695,-336.6902463660722,60.88686833760845
-80.47979853993802,-336.2534161475696,60.88686833760845
-80.23653080925908,-335.81658592906706,60.88686833760845
-79.99326307858014,-335.3797557105645,60.88686833760845
-79.7499953479012,-334.94292549206193,60.88686833760845
-79.50672761722227,-334.50609527355937,60.757388663067665
-79.26247337180325,-334.0698159759103,60.757388663067665
-79.01821912638424,-333.6335366782612,60.757388663067665
-78.77396488096522,-333.1972573806121,60.757388663067665
-78.52971063554621,-332.760978082963,60.757388663067665
-78.2854563901272,-332.3246987853139,61.07578331260078
-78.04363033050339,-331.88706891532075,61.07578331260078
-77.80180427087959,-331.4494390453276,61.07578331260078
-77.55997821125578,-331.01180917533446,61.07578331260078
-77.31815215163198,-330.5741793053413,61.07578331260078
-77.07632609200817,-330.1365494353482,61.07578331260078
-76.83450003238437,-329.698919565355,61.00188022487277
-76.59210975030881,-329.26160207677054,61.00188022487277
-76.34971946823325,-328.82428458818606,61.00188022487277
-76.10732918615768,-328.3869670996016,60.970335509301826
-76.08175275061512,-328.34088227525353,60.663283320759575
-75.83678220199864,-327.90500462178966,60.663283320759575
-75.59181165338217,-327.4691269683258,60.663283320759575
-75.34684110476569,-327.0332493148619,60.663283320759575
-75.10187055614921,-326.59737166139803,60.925566326784754
-74.85889820056865,-326.1603777436729,60.925566326784754
-74.61592584498808,-325.72338382594774,60.925566326784754
-74.37295348940752,-325.2863899082226,60.925566326784754
-74.12998113382696,-324.84939599049744,60.925566326784754
-73.8870087782464,-324.4124020727723,60.925566326784754
-73.64403642266583,-323.97540815504715,60.925566326784754
-73.40106406708527,-323.538414237322,60.925566326784754
-73.15809171150471,-323.10142031959685,60.925566326784754
-72.91511935592415,-322.6644264018717,60.925566326784754
-72.67214700034359,-322.22743248414656,60.925566326784754
-72.42917464476302,-321.7904385664214,60.925566326784754
-72.18620228918246,-321.35344464869627,60.925566326784754
-71.9432299336019,-320.9164507309711,60.94369953602293
-71.7003971393053,-320.4793821834644,60.94369953602293
-71.45756434500869,-320.04231363595767,60.94369953602293
-71.21473155071209,-319.60524508845094,60.94369953602293
-70.97189875641548,-319.1681765409442,60.94369953602293
-70.72906596211888,-318.7311079934375,60.94369953602293
-70.48623316782228,-318.29403944593076,60.94369953602293
-70.24340037352567,-317.85697089842404,60.94369953602293
-70.00056757922907,-317.4199023509173,60.94369953602293
-69.75773478493247,-316.9828338034106,60.94369953602293
-69.51490199063586,-316.54576525590386,60.94461703968363
-69.27207466751886,-316.108690069852,60.94461703968363
-69.02924734440187,-315.67161488380015,60.94461703968363
-68.78642002128487,-315.2345396977483,60.94461703968363
-68.54359269816787,-314.79746451169643,60.94461703968363
-68.30076537505087,-314.3603893256446,60.94461703968363
-68.05793805193387,-313.9233141395927,60.94461703968363
-67.81511072881688,-313.48623895354086,60.94461703968363
-67.57228340569988,-313.049163767489,60.94461703968363
-67.32945608258288,-312.61208858143715,60.94461703968363
-67.08662875946588,-312.1750133953853,60.94461703968363
-66.84380143634888,-311.73793820933344,60.94461703968363
-66.60097411323189,-311.3008630232816,60.94466760841592
-66.35814744950183,-310.86378811542886,60.94466760841592
-66.11532078577177,-310.42671320757614,60.94466760841592
-65.87249412204172,-309.9896382997234,60.94466760841592
-65.62966745831166,-309.5525633918707,60.94466760841592
-65.3868407945816,-309.115488484018,60.94466760841592
-65.14401413085155,-308.67841357616527,60.94466760841592
-64.90118746712149,-308.24133866831255,60.94466760841592
-64.65836080339143,-307.80426376045983,60.94466760841592
-64.41553413966137,-307.3671888526071,60.94466760841592
-64.17270747593132,-306.9301139447544,60.94466760841522
-63.929880812201255,-306.4930390369017,60.94466760841522
-63.68705414847119,-306.05596412904896,60.94466760841522
-63.44422748474113,-305.61888922119624,60.94466760841522
-63.20140082101106,-305.1818143133435,60.9446697045901
-62.95857404744025,-304.74473917011755,60.9446697045901
-62.71574727386944,-304.3076640268916,60.9446697045901
-62.47292050029863,-303.8705888836656,60.9446697045901
-62.230093726727816,-303.43351374043965,60.9446697045901
-61.987266953157004,-302.9964385972137,60.9446697045901
-61.74444017958619,-302.5593634539877,60.9446697045901
-61.50161340601538,-302.12228831076175,60.9446697045901
-61.25878663244457,-301.6852131675358,60.9446697045901
-61.01595985887376,-301.2481380243098,60.9446697045901
-60.773133085302945,-300.81106288108384,60.9446697045901
-60.53030631173213,-300.3739877378579,60.9446697045901
-60.28747953816132,-299.9369125946319,60.94467007632614
-60.04465413256419,-299.4998399070054,60.94467007632614
-59.80182872696706,-299.06276721937894,60.94467007632614
-59.55900332136993,-298.62569453175246,60.94467007632614
-59.3161779157728,-298.188621844126,60.94467007632614
-59.07335251017567,-297.7515491564995,60.94467007632614
-58.830527104578536,-297.314476468873,60.94467007632614
-58.587701698981405,-296.8774037812465,60.94467007632614
-58.344876293384274,-296.44033109362005,60.94467007632614
-58.10205088778714,-296.00325840599356,60.94467007625302
-58.057311867014505,-295.92273057159036,60.94466934031746
-57.81448660430619,-295.4856581543812,60.94466934031746
-57.571661341597874,-295.04858573717206,60.94466934031746
-57.32883607888956,-294.6115133199629,60.94466934031746
-57.08601081618124,-294.17444090275376,61.07738425277244
-56.844197841398476,-293.7368058262491,61.07738425277244
-56.60238486661571,-293.29917074974446,61.07738425277244
-56.36057189183294,-292.8615356732398,61.07738425277244
-56.11875891705017,-292.42390059673517,61.07738425277244
-55.876945942267405,-291.9862655202305,61.07738425277244
-55.63513296748464,-291.54863044372587,60.852501476025694
-55.39160318213492,-291.1119460738364,60.852501476025694
-55.14807339678521,-290.67526170394694,60.852501476025694
-54.90454361143549,-290.2385773340575,60.852501476025694
-54.66101382608578,-289.801892964168,60.852501476025694
-54.41748404073606,-289.36520859427856,60.91286793053788
-54.17441463678326,-288.92826817044727,60.91286793053788
-53.93134523283046,-288.491327746616,60.91286793053788
-53.68827582887766,-288.0543873227847,60.91286793053788
-53.445206424924855,-287.6174468989534,60.91286793053788
-53.20213702097205,-287.1805064751221,61.134658562397306
-52.96076075177873,-286.74262828723107,61.134658562397306
-52.719384482585404,-286.30475009934,61.134658562397306
-52.47800821339208,-285.866871911449,61.134658562397306
-52.236631944198756,-285.42899372355794,61.134658562397306
-51.99525567500543,-284.9911155356669,61.134658562397306
-51.75387940581211,-284.55323734777585,60.50870588809745
-51.50773468553225,-284.11802374387446,60.50870588809745
-51.26158996525239,-283.68281013997307,60.50870588809745
-51.01544524497253,-283.2475965360717,60.50870588809745
-50.769300524692675,-282.8123829321703,60.62445657390643
-50.524035101006476,-282.3766721714269,60.62445657390643
-50.27876967732028,-281.9409614106835,60.62445657390643
-50.03350425363408,-281.5052506499401,60.62445657390643
-49.78823882994788,-281.0695398891967,60.928302659817675
-49.74829865928041,-280.997698076535,61.49307551354212
-49.50966623652816,-280.558318468146,61.49307551354212
-49.271033813775915,-280.118938859757,60.39360815234287
-49.0240148648511,-279.6842197990254,60.39360815234287
-48.77699591592628,-279.2495007382938,60.39360815234287
-48.52997696700146,-278.8147816775622,60.39360815234287
-48.28295801807664,-278.3800626168306,60.39360815234287
-48.03593906915182,-277.94534355609903,60.39360815234287
-47.788920120227004,-277.51062449536744,60.39360815234287
-47.541901171302186,-277.07590543463584,60.39360815234287
-47.29488222237737,-276.64118637390425,60.39360815234287
-47.04786327345255,-276.20646731317265,60.39360815234287
-46.80084432452773,-275.77174825244106,60.39360815234287
-46.55382537560291,-275.33702919170946,60.39360815234287
-46.306806426678094,-274.90231013097787,60.39360815234287
-46.059787477753275,-274.46759107024627,60.39360815234287
-45.81276852882846,-274.0328720095147,60.362965332062316
-45.56551820509594,-273.59828702906975,60.362965332062316
-45.318267881363425,-273.1637020486248,60.362965332062316
-45.07101755763091,-272.7291170681799,60.362965332062316
-44.823767233898394,-272.294532087735,60.362965332062316
-44.57651691016588,-271.85994710729005,60.362965332062316
-44.32926658643336,-271.42536212684513,60.362965332062316
-44.08201626270085,-270.9907771464002,60.362965332062316
-43.83476593896833,-270.5561921659553,60.362965332062316
-43.587515615235816,-270.12160718551036,60.362965332062316
-43.3402652915033,-269.68702220506543,60.362965332062316
-43.093014967770785,-269.2524372246205,60.36221591363318
-42.845757391281936,-268.8178527214047,60.36221591363318
-42.59849981479309,-268.38326821818885,60.36221591363318
-42.35124223830424,-267.948683714973,60.36221591363318
-42.10398466181539,-267.5140992117572,60.36221591363318
-41.85672708532654,-267.07951470854135,60.36221591363318
-41.60946950883769,-266.6449302053255,60.36221591363318
-41.36221193234884,-266.2103457021097,60.36221591363318
-41.11495435585999,-265.77576119889386,60.36221591363318
-40.867696779371144,-265.34117669567803,60.36221591363318
-40.620439202882295,-264.9065921924622,60.36221591363318
-40.373181626393446,-264.47200768924637,60.36221591363318
-40.1259240499046,-264.03742318603054,60.36221591363318
-39.87866647341575,-263.6028386828147,60.36216306966001
-39.63140931998972,-263.16825585570973,60.36216306966001
-39.384152166563695,-262.73367302860476,60.36216306966001
-39.13689501313767,-262.2990902014998,60.36216306966001
-38.88963785971164,-261.8645073743948,60.36216306966001
-38.642380706285614,-261.42992454728983,60.36216306966001
-38.39512355285959,-260.99534172018485,60.36216306966001
-38.14786639943356,-260.5607588930799,60.36216306966001
-37.900609246007534,-260.1261760659749,60.36216306966001
-37.65335209258151,-259.6915932388699,60.36216306966001
-37.40609493915548,-259.25701041176495,60.36216306966001
-37.15883778572945,-258.82242758466,60.36216306966001
-36.911580632303426,-258.387844757555,60.36216306966001
-36.6643234788774,-257.95326193045,60.36216306966001
-36.41706632545137,-257.51867910334505,60.36216306966001
-36.169809172025346,-257.0840962762401,60.36216306966001
-35.92255201859932,-256.6495134491351,60.36216306966001
-35.67529486517329,-256.2149306220301,60.362163069676235
-35.459126197965816,-255.83498937776312,61.141524749677906
-35.21780289193602,-255.39708315109056,61.141524749677906
-34.97647958590622,-254.959176924418,61.141524749677906
-34.73515627987642,-254.52127069774542,61.141524749677906
-34.49383297384662,-254.08336447107285,61.141524749677906
-34.252509667816824,-253.6454582444003,61.141524749677906
-34.011186361787026,-253.20755201772772,61.141524749677906
-33.76986305575723,-252.76964579105515,61.541029360156344
-33.53159862166873,-252.33006691746522,61.541029360156344
-33.29333418758023,-251.89048804387528,61.541029360156344
-33.05506975349173,-251.45090917028534,61.541029360156344
-32.81680531940323,-251.0113302966954,61.541029360156344
-32.57854088531473,-250.57175142310547,61.541029360156344
-32.34027645122623,-250.13217254951553,61.541029360156344
-32.10201201713773,-249.6925936759256,61.541029360156344
-31.863747583049232,-249.25301480233566,61.541029360156344
-31.625483148960733,-248.81343592874572,61.54102936004931
-31.61211201059632,-248.78876724513248,61.10625430643385
-5.174963281722739,-200.88559674285352,63.84295181067544
-4.954547109712829,-200.43680296475105,63.84295181067544
-4.734130937702918,-199.98800918664858,63.84295181067544
-4.513714765693008,-199.5392154085461,63.84295181067544
-4.293298593683097,-199.09042163044364,63.84295181067544
-4.072882421673187,-198.64162785234117,63.8429518106754
-3.852466249663276,-198.1928340742387,66.47212996064238
-3.652868748713019,-197.73440118646567,66.47212996064238
-3.453271247762762,-197.27596829869265,66.47212996064238
-3.2536737468125048,-196.81753541091962,66.47212996064238
-3.0540762458622477,-196.3591025231466,66.47212996064238
-2.8544787449119906,-195.90066963537356,66.47212996064238
-2.6548812439617335,-195.44223674760053,68.64347329474367
-2.472796364364974,-194.97657116143122,68.64347329474367
-2.2907114847682144,-194.51090557526192,68.64347329474367
-2.108626605171455,-194.0452399890926,68.64347329474367
-1.9265417255746953,-193.5795744029233,68.64347329474367
-1.7444568459779357,-193.113908816754,68.64347329474367
-1.5623719663811761,-192.64824323058468,68.64347329474367
-1.3802870867844166,-192.18257764441537,68.64347329474367
-1.198202207187657,-191.71691205824607,68.64347329474367
-1.0161173275908975,-191.25124647207676,68.64347329474367
-0.8340324479941379,-190.78558088590745,70.81125973477428
-0.6696919222803823,-190.3133603964838,70.81125973477428
-0.5053513965666268,-189.84113990706015,70.81125973477428
-0.3410108708528712,-189.3689194176365,70.8112597347743
-0.17667034513911564,-188.89669892821286,70.8112597347743
-0.0123298194253601,-188.4244784387892,70.8112597347743
0.15201070628839544,-187.95225794936556,73.75743278532259
0.29186293148712006,-187.47221490527025,73.75743278532259
0.4317151566858447,-186.99217186117494,73.75743278532259
0.5715673818845693,-186.51212881707963,73.75743278532259
0.711419607083294,-186.03208577298432,73.75743278532259
0.8512718322820186,-185.552042728889,73.75743278532259
0.9911240574807433,-185.0719996847937,73.7574327853226
1.1309762826794678,-184.59195664069838,73.75743278532259
1.2708285078781925,-184.11191359660307,73.75743278532259
1.410680733076917,-183.63187055250776,73.75743278532259
1.5505329582756417,-183.15182750841245,73.75743278532259
1.6903851834743664,-182.67178446431714,76.22085786658147
1.8094749833153718,-182.18617457474411,76.22085786658147
1.9285647831563772,-181.7005646851711,76.22085786658144
2.047654582997383,-181.21495479559806,76.22085786658144
2.1667443828383885,-180.72934490602503,76.22085786658144
2.285834182679394,-180.243735016452,76.22085786658144
2.4049239825204,-179.75812512687898,77.75043485864703
2.511009009398836,-179.2695092324927,77.75043485864703
2.617094036277272,-178.78089333810644,77.75043485864703
